change_id;revision-id;filename;line;start_line;end_line;LOC;message
gromacs~master~Iaea914a474195f214ca860f7345f6878b9a04813;c5c220a03663d975e31e8573c1849247ce3f8ad0;src/gromacs/gpu_utils/tests/gpu_utils.cpp;64;52;64;#include "gromacs/gpu_utils/cudautils.cuh";I think this line should be moved above  _ #include "gromacs/gpu_utils/cudautils.cuh" _ so this CUDA header is only included in CUDA builds. Then  _ #    include <cuda_runtime.h> _ shouldn't be needed at all, if I understand correctly.
gromacs~master~Iaea914a474195f214ca860f7345f6878b9a04813;c5c220a03663d975e31e8573c1849247ce3f8ad0;src/gromacs/gpu_utils/tests/gpu_utils.cpp;64;52;64;#include "gromacs/math/vectypes.h";I think this line should be moved above  _ #include "gromacs/gpu_utils/cudautils.cuh" _ so this CUDA header is only included in CUDA builds. Then  _ #    include <cuda_runtime.h> _ shouldn't be needed at all, if I understand correctly.
gromacs~master~Iaea914a474195f214ca860f7345f6878b9a04813;c5c220a03663d975e31e8573c1849247ce3f8ad0;src/gromacs/gpu_utils/tests/gpu_utils.cpp;64;52;64;#include "gromacs/utility/real.h";I think this line should be moved above  _ #include "gromacs/gpu_utils/cudautils.cuh" _ so this CUDA header is only included in CUDA builds. Then  _ #    include <cuda_runtime.h> _ shouldn't be needed at all, if I understand correctly.
gromacs~master~Iaea914a474195f214ca860f7345f6878b9a04813;c5c220a03663d975e31e8573c1849247ce3f8ad0;src/gromacs/gpu_utils/tests/gpu_utils.cpp;64;52;64;;I think this line should be moved above  _ #include "gromacs/gpu_utils/cudautils.cuh" _ so this CUDA header is only included in CUDA builds. Then  _ #    include <cuda_runtime.h> _ shouldn't be needed at all, if I understand correctly.
gromacs~master~I49a2608e8c1a47959a5f0f571e38e511367c94b2;ba9a9f016491e2db4c987199705dc831e6cfdd3b;src/gromacs/mdlib/stat.cpp;254;251;254;        for (j = 0_ (j < egNR)_ j++);This is where mu_tot is getting added to gstat.
gromacs~master~I49a2608e8c1a47959a5f0f571e38e511367c94b2;ba9a9f016491e2db4c987199705dc831e6cfdd3b;src/gromacs/mdlib/stat.cpp;254;251;254;        {;This is where mu_tot is getting added to gstat.
gromacs~master~I49a2608e8c1a47959a5f0f571e38e511367c94b2;ba9a9f016491e2db4c987199705dc831e6cfdd3b;src/gromacs/mdlib/stat.cpp;254;251;254;            inn[j] = add_binr(rb, enerd->grpp.nener, enerd->grpp.ener[j].data())_;This is where mu_tot is getting added to gstat.
gromacs~master~I2a9f1d932f142d645df75901521a734d208de509;ef6c2dc45806b3f468eeffe098a024a5b25def69;src/gromacs/gpu_utils/gpu_utils.cpp;81;0;0;    sfree(static_cast<void*>(gpu_info->deviceInfo))_ // circumvent is_pod check in sfree;can we instead give deviceInformation a destructor?
gromacs~master~I2a9f1d932f142d645df75901521a734d208de509;ef6c2dc45806b3f468eeffe098a024a5b25def69;src/gromacs/gpu_utils/gpu_utils.cpp;81;0;0;    sfree(static_cast<void*>(gpu_info->deviceInfo))_ // circumvent is_pod check in sfree;gpu_info->deviceInfo is an array of DeviceInformation. gmx_gpu_into_t should be redone into a proper C++ structure though... Will do in a separate patch.
gromacs~master~I2a9f1d932f142d645df75901521a734d208de509;4cb38d0093c42a84f59605ec17e7e22cbf757520;src/gromacs/gpu_utils/gpu_utils_ocl.cpp;489;0;0;                            ocl_gpu_info               = gpu_info->deviceInfo[i]_;off-topic, but the little-known other use of std::swap is useful here
gromacs~master~I2a9f1d932f142d645df75901521a734d208de509;4cb38d0093c42a84f59605ec17e7e22cbf757520;src/gromacs/gpu_utils/gpu_utils_ocl.cpp;489;0;0;                            ocl_gpu_info               = gpu_info->deviceInfo[i]_;:)
gromacs~master~I2a9f1d932f142d645df75901521a734d208de509;4cb38d0093c42a84f59605ec17e7e22cbf757520;src/gromacs/gpu_utils/gpu_utils_ocl.cpp;489;0;0;                            ocl_gpu_info               = gpu_info->deviceInfo[i]_;Changed here and below
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/gpu_utils/ocl_compiler.cpp;372;0;0;    preprocessorOptions += c_vendorFlavorChoice[deviceVendor]_;A std::string constructor gets called here, so the EnumerationArray might as well be of std::string
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/gpu_utils/ocl_compiler.cpp;372;0;0;    preprocessorOptions += c_vendorFlavorChoice[deviceVendor]_;Rolled back to using the function instead of the enumeration array. The function now returns std::string
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/gpu_utils/ocl_compiler.h;58;0;0;const EnumerationArray<DeviceVendor, const char* const> c_vendorFlavorChoice = {;Headers contain declarations that form part of the interface needed to use the functionality in the source file. This is merely local to the implementation, so leave it in the source file. Heck, it can even be a static variable in makePreprocessorOptions
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/gpu_utils/ocl_compiler.h;58;0;0;const EnumerationArray<DeviceVendor, const char* const> c_vendorFlavorChoice = {;Deleted this EnumerationArray. Not safe.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/nbnxm/opencl/nbnxm_ocl.cpp;791;0;0;    int num_threads_z = GMX_NBNXN_PRUNE_KERNEL_J4_CONCURRENCY_DEFAULT_;this seems unrelated to the rest of the change
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/nbnxm/opencl/nbnxm_ocl.cpp;791;0;0;    int num_threads_z = GMX_NBNXN_PRUNE_KERNEL_J4_CONCURRENCY_DEFAULT_;It is. Will make a separate change for this
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;774f52ef676b141b1948506e037e9ec4b0a2dc1f;src/gromacs/nbnxm/opencl/nbnxm_ocl.cpp;791;0;0;    int num_threads_z = GMX_NBNXN_PRUNE_KERNEL_J4_CONCURRENCY_DEFAULT_;https://gerrit.gromacs.org/#/c/gromacs/+/15697/
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;//! OpenCL device vendors;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;enum class DeviceVendor : int;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;{;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Unknown = 0, //!< No data;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Nvidia  = 1, //!< NVIDIA;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Amd     = 2, //!< Advanced Micro Devices;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Intel   = 3, //!< Intel;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Count   = 4;can you also have an EnumerationArray with the names?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;//! OpenCL device vendors;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;enum class DeviceVendor : int;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;{;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Unknown = 0, //!< No data;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Nvidia  = 1, //!< NVIDIA;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Amd     = 2, //!< Advanced Micro Devices;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Intel   = 3, //!< Intel;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Count   = 4;Do we need it if we don't use it?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;//! OpenCL device vendors;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;enum class DeviceVendor : int;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;{;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Unknown = 0, //!< No data;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Nvidia  = 1, //!< NVIDIA;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Amd     = 2, //!< Advanced Micro Devices;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Intel   = 3, //!< Intel;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/gputraits_ocl.h;56;47;56;    Count   = 4;We don't ever need it. We report the string that the device reports, and that typically embeds a vendor identifier. Because OpenCL targets nodes with heterogeneous devices, that's critical for working out which device does what job, so is fairly reliable.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;static const char* makeVendorFlavorChoice(DeviceVendor deviceVendor);have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;{;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    const char* choice_;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    switch (deviceVendor);have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    {;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;        case DeviceVendor::Amd: choice = "-D_AMD_SOURCE_"_ break_;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;        case DeviceVendor::Nvidia: choice = "-D_NVIDIA_SOURCE_"_ break_;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;        case DeviceVendor::Intel: choice = "-D_INTEL_SOURCE_"_ break_;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;        default: choice = ""_ break_;have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    };have this as an enumerationarray instead?
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;static const char* makeVendorFlavorChoice(DeviceVendor deviceVendor);Defining the elements like  _  _  vendorChoice[blah] = "-Dblahvalue"_ _  _ is indeed safer.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;{;Defining the elements like  _  _  vendorChoice[blah] = "-Dblahvalue"_ _  _ is indeed safer.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    const char* choice_;Defining the elements like  _  _  vendorChoice[blah] = "-Dblahvalue"_ _  _ is indeed safer.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    switch (deviceVendor);Defining the elements like  _  _  vendorChoice[blah] = "-Dblahvalue"_ _  _ is indeed safer.
gromacs~master~Iec22ff17543b6a99407048de6e0cd82bb7218fb0;a3a1f36981f75f403a500cfe7c32852f51770d83;src/gromacs/gpu_utils/ocl_compiler.cpp;326;316;326;    {;Defining the elements like  _  _  vendorChoice[blah] = "-Dblahvalue"_ _  _ is indeed safer.
